=== Sniffer Log - 2026-06-15 11:22:18 ===
Interface: wlp108s0 | Filtre: aucun
[2026-06-15 10:53:17.304] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:17.305] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:17.475] TCP   | 172.20.10.5    :41038 -> 219.154.249.142:443  
[2026-06-15 10:53:17.478] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:17.479] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:17.479] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:17.499] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:17.516] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:17.516] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:17.517] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:17.607] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:17.608] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:17.643] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:17.650] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:17.650] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:17.724] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:17.728] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:17.728] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:17.772] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:17.793] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:17.881] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:17.892] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:17.892] TCP   | 219.154.249.142:443   -> 172.20.10.5    :41038
[2026-06-15 10:53:17.892] TCP   | 219.154.249.142:443   -> 172.20.10.5    :41038
[2026-06-15 10:53:17.892] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:17.932] TCP   | 172.20.10.5    :41038 -> 219.154.249.142:443  
[2026-06-15 10:53:18.007] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:18.018] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:18.018] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:18.018] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:18.020] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:18.040] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:18.055] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:18.055] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:18.142] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:18.163] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:18.192] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:18.192] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:18.192] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:18.241] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:18.261] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:18.283] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:18.295] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:18.295] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:18.375] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:18.395] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:18.400] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:18.400] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:18.401] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:18.407] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:18.407] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:18.407] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:18.407] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:18.472] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:18.481] TCP   | 172.20.10.5    :56822 -> 38.60.178.83   :443  
[2026-06-15 10:53:18.492] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:18.628] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:18.629] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:19.040] TCP   | 38.60.178.83   :443   -> 172.20.10.5    :56822
[2026-06-15 10:53:19.040] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:19.040] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:19.040] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:19.040] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:19.040] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:19.040] TCP   | 172.20.10.5    :56822 -> 38.60.178.83   :443  
[2026-06-15 10:53:19.041] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:19.242] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:19.242] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:19.243] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:19.243] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:19.243] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:19.243] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:19.459] UDP   | 172.20.10.5    :59079 -> 172.20.10.1    :53   
[2026-06-15 10:53:19.459] UDP   | 172.20.10.5    :59079 -> 172.20.10.1    :53   
[2026-06-15 10:53:19.462] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:19.462] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:19.472] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:19.472] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:19.489] UDP   | 172.20.10.1    :53    -> 172.20.10.5    :59079
[2026-06-15 10:53:19.489] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:19.489] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:19.489] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:19.582] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:19.582] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:19.754] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:19.754] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:19.754] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:19.754] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:19.755] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:19.766] UDP   | 172.20.10.1    :53    -> 172.20.10.5    :59079
[2026-06-15 10:53:19.959] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:19.959] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:19.959] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:19.979] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:20.005] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:20.025] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:20.087] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:20.087] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:20.125] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:20.125] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:20.266] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:20.266] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:20.281] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:20.302] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:20.323] TCP   | 172.20.10.5    :36170 -> 185.199.110.133:443  
[2026-06-15 10:53:20.325] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:20.346] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:20.377] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:20.397] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:20.421] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:20.421] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:20.463] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:20.463] TCP   | 185.199.110.133:443   -> 172.20.10.5    :36170
[2026-06-15 10:53:20.483] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:20.521] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:20.541] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:20.574] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:20.574] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:20.605] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:20.625] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:20.632] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:20.652] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:20.695] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:20.695] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:20.695] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:20.743] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:20.763] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:20.769] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:20.789] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:20.879] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:20.900] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:20.920] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:20.920] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:20.920] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:21.006] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:21.025] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:21.025] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:21.025] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:21.393] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:21.393] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:21.394] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:21.394] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:21.394] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:21.394] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:21.394] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:21.394] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:21.421] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:21.422] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:21.432] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:21.452] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:21.502] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:21.502] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:21.700] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:21.700] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:21.702] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:21.702] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:21.702] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:21.738] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:21.738] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:21.738] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:21.738] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:21.743] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:21.764] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:21.813] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:21.820] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:21.820] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:22.109] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:22.110] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:22.110] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:22.110] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:22.110] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:22.110] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:22.204] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:22.205] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:22.231] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:22.252] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:22.335] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:22.335] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:22.336] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:22.355] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:22.370] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:22.371] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:22.471] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:22.471] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:22.472] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:22.621] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:22.622] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:22.652] TCP   | 172.20.10.5    :38176 -> 163.181.253.200:443  
[2026-06-15 10:53:22.653] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:22.653] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:22.653] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:22.723] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:22.724] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:22.724] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:22.765] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:22.786] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:22.870] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:22.870] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:22.870] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:22.880] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:22.900] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:22.904] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:22.924] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:22.929] TCP   | 163.181.253.200:443   -> 172.20.10.5    :38176
[2026-06-15 10:53:22.997] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:22.997] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:22.997] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:23.011] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:23.011] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:23.011] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:23.043] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:23.063] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:23.122] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:23.122] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:23.122] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:23.122] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:23.142] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:23.163] TCP   | 172.20.10.5    :38180 -> 163.181.253.200:443  
[2026-06-15 10:53:23.233] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:23.236] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:23.236] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:23.236] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:23.443] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:23.443] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:23.443] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:23.444] TCP   | 163.181.253.200:443   -> 172.20.10.5    :38180
[2026-06-15 10:53:23.444] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:23.444] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:23.483] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:23.483] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:23.578] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:23.578] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:23.578] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:23.678] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:23.687] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:23.687] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:23.687] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:23.688] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:23.708] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:23.812] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:23.812] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:23.812] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:23.812] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:23.812] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:23.909] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:23.909] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:23.910] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:23.912] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:23.922] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:23.922] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:24.019] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:24.039] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:24.046] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:24.047] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:24.274] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:24.274] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:24.274] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:24.274] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:24.274] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:24.275] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:24.378] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:24.378] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:24.378] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:24.378] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:24.381] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:24.401] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:24.460] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:24.460] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:24.473] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:24.473] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:24.567] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:24.573] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:24.573] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:24.772] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:24.772] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:24.784] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:24.784] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:24.784] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:24.785] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:24.977] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:24.977] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:24.977] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:24.977] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:24.978] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:25.003] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:25.003] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
[2026-06-15 10:53:25.004] UDP   | 172.20.10.5    :56494 -> 102.132.104.60 :443  
[2026-06-15 10:53:25.284] UDP   | 102.132.104.60 :443   -> 172.20.10.5    :56494
